applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate
A00028,72247.21143488212,1167.7609643694213,3718.0299127453577,11864.93965794457,66,BC,Unemployed,536,480,25.785625465048046,17,2,Late>60,105043.29265558792,3415.013519802935,812.5821006097267,35.84886586456534,0,0.0,0.0
A00029,44341.69257303298,706.1160109670534,2440.9457249260236,1488.1662759562826,23,ON,Unemployed,567,614,38.15743188409456,20,7,On Time,66815.4606907515,9643.238096488722,764.8519170335243,40.41227121893188,1,1488.1662759562826,8.95840498486751
A00030,51748.62419153363,933.3250786946891,7290.134212929686,12318.38392434068,79,ON,Full-time,254,758,38.48901383502939,2,4,On Time,89076.5307573043,2633.7673701079734,1028.5403474082918,49.778510292900755,0,0.0,0.0
A00031,44318.0221517441,632.8395595043129,4196.722921572683,19981.145801317314,21,ON,Part-time,486,623,10.686551956685882,12,3,On Time,48674.444773351126,3081.415452314218,156.04859490997632,29.476189285885113,0,0.0,0.0
A00032,151166.7924956226,1673.5938865646372,9813.771043261948,8376.426625385073,42,BC,Part-time,193,613,9.173385726297873,5,3,On Time,95100.02902325256,3472.9291261584094,261.7167746437255,16.3603952420872,0,0.0,0.0
A00033,59471.434726916836,994.8772473059075,3494.85182308101,13527.640180329561,52,BC,Part-time,515,686,45.30050398130677,5,4,Late 30-60,79072.82808520574,7829.676223581869,1074.6116890461144,45.852000366054185,1,13527.640180329561,6.791308189452591
A00034,35282.57643022995,782.2164155773613,9217.27420531066,2644.73901018454,60,ON,Full-time,463,789,46.75112667851291,10,10,On Time,24044.93731308795,8501.602067172842,337.23837309032297,39.42317113193531,1,2644.73901018454,4.4122413129796545
A00035,90334.29492394529,1752.5037317556241,9329.625485670795,18054.69095390476,38,BC,Part-time,503,725,59.60124541969887,8,9,On Time,47480.878360972114,2170.870894945637,848.9758451805504,38.1556078164512,1,15000.0,6.68572973751206
A00036,32518.94673824811,454.38066631801377,2418.5294706474615,22932.55279195142,59,ON,Unemployed,35,854,69.58756729961276,16,10,On Time,54237.545047745356,4073.7667238619133,1132.2776448527275,71.24387952378147,0,0.0,0.0
A00037,66465.06813999795,1590.2022587367214,7982.211815880134,12986.064280632198,100,ON,Full-time,15,720,34.14977255533099,16,3,On Time,73451.60362983124,8653.960150009256,752.5066673349183,45.81353714892078,0,0.0,0.0
A00038,22475.13661965379,528.9926349855805,4330.745051445651,13186.746351242342,38,ON,Part-time,589,716,18.271703084524283,8,10,Late<30,28936.912762019037,3135.6765409090613,158.61800345111797,47.274204309720766,0,0.0,0.0
A00039,30819.626053243825,364.3642068414163,9175.24727230348,3560.1924589625764,24,ON,Full-time,72,656,58.55770961626365,18,5,On Time,46052.95986514742,4038.319687767109,809.0267552258241,47.766725533876745,1,3390.158865856821,6.410379983015186
A00040,66067.39378220949,593.9652334865921,4501.242726352388,6856.285070847494,75,ON,Full-time,319,524,56.613880891625165,2,7,On Time,72775.97605236282,5536.623350750115,1236.0391320000704,35.10685433581941,0,0.0,0.0
A00041,86615.43310073898,1791.9415230920029,7443.037173373661,5485.583790709467,60,ON,Full-time,244,694,40.62708676842287,13,1,Late<30,49950.89409170967,6414.428809732049,608.807792527257,34.40079418075969,0,0.0,0.0
A00042,65230.611586616986,1443.3471549412282,4669.674091637979,14968.9452911846,43,ON,Part-time,194,684,12.381741005869026,14,6,On Time,57345.240843701766,3036.1804654480197,213.01017601376924,34.60138970780998,1,14968.9452911846,4.60977569624839
A00043,56510.16761919293,1382.487877736416,2278.007557128562,16348.410687571753,59,ON,Full-time,88,746,20.544276206903373,18,10,On Time,44728.463756327874,5758.6833724189755,275.67417411613997,40.41867067164044,0,0.0,0.0
A00044,51505.720193659006,1193.075407147942,1993.501289446863,28519.26380724354,59,ON,Full-time,138,710,34.90937167572128,0,5,On Time,101264.93453012442,7244.200241697105,1060.5285711689085,62.472119803631834,0,0.0,0.0
A00045,28587.904987265712,524.3663898111247,4254.311942563456,3123.713624039783,21,BC,Full-time,562,706,17.431461165564432,3,3,On Time,46005.319979499815,900.8930833715445,240.58198458960496,34.07612047638772,1,3123.713624039783,6.024701519798997
A00046,41776.02526879508,717.1915425186316,7554.9465701421495,18396.171221496366,61,ON,Full-time,396,793,17.205794103281306,14,1,On Time,49183.9588407488,9993.218880627504,253.8747206994558,35.81984136165282,1,17232.61042337797,5.061023988951175
A00047,47556.82612821127,418.3740849704512,6050.714851807668,16268.457292518999,64,ON,Full-time,483,653,38.895720773675265,14,0,On Time,28298.741447396795,9327.483736357288,330.20998367531297,25.046522457764787,1,10000.0,6.769183751675941
A00048,101575.85244672929,1264.0377512184054,6886.292899005432,15970.759840139046,75,ON,Part-time,386,763,38.24220770671089,2,10,On Time,68439.3495890586,1529.1826226776739,785.1815466890935,27.03926935835368,1,15970.759840139046,4.7562481991392875
A00049,71097.62025122158,1137.1054201029647,2823.2635073194247,26321.619334101968,92,BC,Part-time,367,808,46.33963282816354,4,7,On Time,122241.64744327175,3319.47350143459,1699.3899176493085,54.53886557124168,0,0.0,0.0
A00050,24797.048731724328,466.39277007188656,4814.353459576055,6960.6156501691075,69,ON,Full-time,457,624,72.59118747699434,0,7,On Time,47565.04524572323,2814.85390124123,1035.840935035204,77.75003988135833,0,0.0,0.0
A00051,70406.57866296772,1240.6247394849918,443.95264969326996,2182.424955899772,23,ON,Full-time,421,639,43.50250480824297,15,8,On Time,38514.178175525,220.74498782764795,502.63896637989075,30.26990001099171,0,0.0,0.0
A00052,49387.80744170998,1022.8511163089672,8175.324159581207,20495.873721391585,91,ON,Part-time,231,603,21.508715349454576,15,4,On Time,92137.68040707806,5019.760981039518,594.528942250458,46.76825955439472,0,0.0,0.0
A00053,42682.27466694224,554.7037720053207,9898.921622398746,11009.566459943424,33,ON,Full-time,538,544,25.856715317202312,15,8,On Time,45706.12474798971,1582.2818272555671,354.5430767583915,30.20617867383682,0,0.0,0.0
A00054,81294.86597642384,1442.919658505848,4068.790626246709,1510.1075701632133,57,ON,Part-time,343,864,50.299510733058824,14,3,On Time,66698.2907622528,1367.4819699705122,1006.467417621784,36.4899602451696,1,1510.1075701632133,5.114308518655156
A00055,100257.76126235511,982.7637437696666,109.6365313154335,8289.846211422,88,ON,Full-time,137,900,35.64691869608435,4,10,On Time,65503.26155540665,2107.1993061517123,700.4968316981785,21.635531205318042,1,8289.846211422,3.0
A00056,95381.51347379487,1452.4466741365584,1697.9263955094737,9970.476452287545,97,BC,Full-time,373,701,36.986534076170244,1,9,On Time,158106.62989484082,7595.766914645268,1754.3448762821902,42.226405201152765,0,0.0,0.0
A00057,39355.50877733504,820.0119272404214,6525.268777504189,18888.31292674302,56,ON,Full-time,436,646,24.02986110619843,7,3,On Time,47359.07046170347,1291.880105820349,341.4095655940198,44.05216646776384,1,5411.382456883568,9.326994192294821
A00058,51297.32123090885,1020.3044489265072,6120.793182038592,6004.988027428891,57,BC,Full-time,154,853,45.73441488812085,14,4,On Time,89700.32582872575,6284.705822450181,1230.7175751151697,54.765359007694116,0,0.0,0.0
A00059,70659.77352012864,1755.47463680018,7878.647195855439,12978.576090648543,70,ON,Full-time,518,740,40.16938050726013,8,2,On Time,59300.206621511534,2907.8316340802166,714.615769181593,45.25520954152048,1,12978.576090648543,6.355117742166644
A00060,97516.07971687509,1264.2815508811957,2538.840109610682,14991.787888117144,21,ON,Full-time,114,604,15.36126172523675,8,4,On Time,148014.98201804876,684.0429309178675,682.1090634106374,26.718884995183263,0,0.0,0.0
A00061,47118.118194446244,783.8800229818502,7636.31915547134,14317.884349558637,47,ON,Full-time,91,592,12.990338409215227,2,4,On Time,31907.567774040697,9779.460007069198,124.34703095992765,28.600343873262496,1,10000.0,8.357906734106718
A00062,54566.232152773635,754.405818929638,6879.840215236698,29244.28223333667,49,ON,Full-time,345,761,47.1463465206334,14,10,On Time,34629.15107593897,6477.383300263974,489.7913869024751,37.008854148928926,1,22508.570763019125,4.610662482288325
A00063,34435.128959942755,539.8298255458571,3228.1449771384328,2319.6228959185873,84,ON,Full-time,593,718,35.0069400804553,17,9,On Time,24108.026055637347,2036.1038517782758,253.18446707632555,28.847586556992677,1,2319.6228959185873,3.006886330281847
A00064,32922.009273227784,744.5587459811275,5454.88148056962,28578.07740711958,63,BC,Part-time,524,792,22.688296043489807,16,3,On Time,56406.988813872566,5061.794264580804,383.93353833928757,56.758265238452346,0,0.0,0.0
A00065,89882.89282516975,1774.0022897960023,1472.7380849832673,17876.179205826968,91,BC,Full-time,583,750,48.47471453334719,0,10,On Time,133334.94403352207,3885.3964680595654,1939.0120048034419,53.15125302560817,0,0.0,0.0
A00066,117962.25911560976,2717.9314337639285,4525.645034355826,24076.10373412531,40,BC,Part-time,90,557,14.811044885281957,10,4,On Time,88347.34299397476,1753.5891039794938,392.5549387737482,35.31598619331794,1,10000.0,8.860074866314957
A00067,57756.7173408317,677.2082038343334,8811.97339555641,13481.385922466186,28,ON,Part-time,397,602,8.88065846711255,0,4,Late<30,62213.12839014264,9611.916755053433,165.7480636210441,21.715438918550966,0,0.0,0.0
A00068,98890.3014846202,2263.5349165099133,4211.913798253908,14161.298556452433,39,ON,Full-time,104,592,6.268476976988197,5,8,On Time,162726.860358914,8593.227126671267,306.0148733092277,33.758245972364726,0,0.0,0.0
A00069,71741.02312282495,669.298637585276,8395.66706475422,26500.468471458884,35,BC,Part-time,595,701,30.740581455412624,11,0,On Time,66612.37102622335,3692.366748844609,614.310905240936,28.119753469697628,1,15000.0,5.122551575045164
A00070,43366.39548989126,1003.642426206933,5902.533652596944,26982.100392465163,85,ON,Full-time,539,667,70.15464922231088,19,6,Late>60,81611.0274929283,8108.180873567795,1717.6179019316264,86.49993061344122,0,0.0,0.0
A00071,71732.3996692858,991.1908617267043,1918.7671310235676,7921.977561507631,25,BC,Full-time,278,634,13.502263504916275,17,0,On Time,134276.1792863145,1896.033839673722,543.9097065471597,27.668337978181214,1,7921.977561507631,5.073708404218188
A00072,129187.26317483674,1753.905782947174,5811.062446978964,6778.014478953927,54,BC,Full-time,11,648,36.949489073585326,13,10,On Time,171735.24830533157,750.499989555864,1903.6589042421936,34.91893685481438,0,0.0,0.0
A00073,58811.164037321854,992.0351217420787,5059.833291570634,15390.82004222858,85,BC,Part-time,306,747,21.53114331547965,12,0,On Time,85156.29563436836,5266.179826325382,550.0537216556818,36.1758079042149,1,15000.0,6.147297866947871
A00074,130917.39462521822,3143.5234306473676,3986.41335196384,27108.033786703058,95,ON,Full-time,363,661,19.82235514353333,10,2,On Time,193735.16473297376,3924.5540387908327,1152.0861717383818,43.1010420515703,1,15000.0,7.491563125267347
A00075,20000.0,182.59378822713515,1196.3043951607033,10348.297708779113,48,BC,Full-time,317,611,50.62516799011657,19,4,On Time,17754.053732652268,698.2652185641824,269.64058581632315,36.447530380508695,1,3300.0000000000005,6.782761789815341
A00076,90305.28385884807,1282.6826686177756,4167.086638472299,19908.423844834808,89,ON,Full-time,537,549,36.91228464794833,17,8,On Time,94638.31949206637,6304.869192040929,1047.9949763083894,34.93887254759217,0,0.0,0.0
A00077,62537.617465711475,1413.9463348829654,727.6237623962711,21536.39894447743,47,ON,Full-time,213,589,21.482033464077258,20,8,On Time,44020.95848137637,8196.224454620913,283.6979109653048,38.77391519349164,1,10000.0,7.056565024652062
A00078,51559.73538000993,770.0055290440957,987.6905139875125,23581.565281930518,90,ON,Full-time,313,786,3.3722004870543913,17,10,Late<30,97309.05014434732,5273.189366267525,98.44368788747046,28.444816960042864,1,23581.565281930518,4.4356796963432465
A00079,62685.183336192444,730.4463051105946,4159.16532932716,17353.809279707933,92,ON,Unemployed,454,613,24.220389861968407,16,10,Late 30-60,99404.54382674223,539.1284136329277,722.2850416604464,32.7931749379303,1,10000.0,9.07842839537884
A00080,22163.798590270853,341.6158662080639,3053.814819684637,12671.200170090118,51,ON,Full-time,398,861,10.092896275562346,4,0,On Time,12623.045720726057,3774.317584439585,38.22092734229077,30.85598132182315,1,9142.566918486727,5.406503341421275
A00081,53646.10021714487,791.7739707094237,9255.443258622234,29043.463675170213,77,BC,Full-time,221,742,12.17125962300279,5,2,On Time,71031.7914175642,2508.016022734365,259.36391244904655,33.25773539402644,1,15000.0,6.518887846297017
A00082,71578.94788451088,1688.566708661292,3757.058053802705,18728.59184578273,38,ON,Full-time,579,598,17.378155600715644,7,10,On Time,72624.75941128479,1485.4773714946111,378.6253108541535,39.365555933972615,0,0.0,0.0
A00083,125360.26894021804,2636.607212134347,7578.581220721001,22128.391137364855,47,ON,Full-time,261,618,18.80962935946997,3,0,On Time,215987.19576828554,4992.3861388737305,1218.7917296378196,40.08279348056756,1,10000.0,7.225114618868308
A00084,46205.99778654184,774.0394523987721,5302.475263662427,11004.502525180471,71,ON,Full-time,495,469,60.94284648651951,0,0,Late<30,46931.438039443194,653.6023550375636,858.0406271488166,46.67309968877004,0,0.0,0.0
A00085,39964.75415579039,991.3727298623667,7040.856686423354,20428.526249089322,19,ON,Part-time,129,636,33.96444444073224,14,8,Late<30,58597.32913153997,631.5401084321293,597.067718899047,56.896184125978245,0,0.0,0.0
A00086,46589.080946626,749.5232173428884,2601.1598301539916,8476.132202759653,52,ON,Part-time,158,874,32.82446488766409,6,1,On Time,34877.07519060657,7767.172917120938,343.4463989935457,31.426546510560172,1,8476.132202759653,3.037613736036875
A00087,94627.27747243758,880.4087685440309,9419.04972838329,8107.810608330448,62,BC,Unemployed,290,843,63.67787570440973,15,0,Late<30,126623.9048736226,4275.302980801698,2418.942382724862,43.38243772963187,0,0.0,0.0
A00088,70571.06920252321,896.5752319351959,5300.884969144239,21726.943852473363,32,ON,Part-time,542,840,45.32392976567889,5,5,On Time,66395.28015576773,7446.622682864331,902.7885043657769,36.13834254922275,1,21726.943852473363,6.149482431096732
A00089,45941.305719418975,716.7383351113128,8313.240712852497,16120.447351625118,55,BC,Part-time,88,740,31.760454452124655,6,1,On Time,34333.43699173281,3265.98189972677,327.13366852824646,33.58229446327185,1,15000.0,7.732167107781228
A00090,77391.61470441605,847.3125797706059,3650.456934761135,20815.0217022493,53,BC,Unemployed,331,662,55.50617919482753,20,4,On Time,110584.00530504537,3501.7128452892275,1841.4286843630819,46.5316549002747,0,0.0,0.0
A00091,62852.04647052314,1516.3738431471243,1002.1134905052453,8813.716231694658,77,ON,Unemployed,505,689,47.262626116628276,5,2,Late 30-60,91635.88280729717,4282.509648899227,1299.2857403965352,56.28199225114986,0,0.0,0.0
A00092,97180.22228070487,2051.877624766619,6737.116477208488,18362.976890645183,42,ON,Part-time,129,734,53.1069897679453,12,9,On Time,191933.9196870819,3044.9217494603554,3057.909812683048,66.49787742103467,0,0.0,0.0
A00093,42149.30409370507,539.7128473688588,77.59648337424485,13874.075841390264,83,ON,Part-time,206,678,33.71191196233026,1,4,On Time,63378.18421624823,5590.442066332529,640.9799299891528,39.539554301290046,1,13874.075841390264,7.249050711732088
A00094,50826.28528924849,924.0257069231201,4752.9297656550825,18311.84831852031,24,BC,Part-time,359,601,33.73763927436493,4,7,On Time,64730.57333774517,728.9103577357625,655.1570199875013,43.76933174175327,1,6353.285661156061,7.490636323702559
A00095,49214.61560137578,1001.885845729534,1928.0190266645925,9435.512235082362,86,ON,Full-time,58,672,21.219984689213653,2,5,Late<30,91978.73377401705,5573.671756306024,585.5361967253701,42.15710405994451,0,0.0,0.0
A00096,28803.221742713624,691.8912763733881,6273.755044353622,21748.077945824592,56,ON,Full-time,95,544,38.51807333924634,20,10,On Time,50187.34500023677,7137.326488235197,579.9359506263535,66.57790203311697,0,0.0,0.0
A00097,69429.01471093169,1598.7596830507136,9794.198731378521,24371.951618624502,19,BC,Part-time,245,739,27.108376176337075,8,10,On Time,91862.8775130541,9922.192771919725,747.0760320793939,46.863663568295905,0,0.0,0.0
A00098,68222.35909639139,1154.3134767244362,4644.02906320646,8537.577741873985,59,BC,Full-time,458,589,22.829629247857923,2,10,On Time,86439.34015605856,6374.894475675456,592.0134264576884,32.969670251277726,1,8537.577741873985,7.319332475280381
A00099,60027.41949034858,1275.235125213121,8174.982565256667,9717.99623581362,49,ON,Part-time,144,736,54.06084183747749,11,7,On Time,114829.6789320978,7089.548076217037,1862.336733298938,65.63684056238007,0,0.0,0.0
A00100,53247.51593163687,942.609495018981,5077.8418695112105,20173.473821853695,54,BC,Part-time,309,571,32.50083672767139,2,5,On Time,75914.48112338915,5951.996152995725,740.1852468771488,44.74342469097568,1,6655.939491454609,9.599505052040742
A00101,29504.98847781363,517.6669357723874,4958.400311040241,21171.97005480278,91,ON,Full-time,533,663,73.9032358818677,16,3,On Time,46342.56348198134,9509.560219388579,1027.4596201137886,75.75828506866432,0,0.0,0.0
A00102,48517.37880494381,497.0944743331173,9304.234931787778,21418.89084752605,72,BC,Full-time,380,707,19.03534757369676,14,3,Late<30,30566.849285930217,8097.73724693724,174.5551801171459,24.5586148704796,1,15000.0,6.706473485762708
A00103,50445.19314893446,526.4272516074376,8899.658687466816,20798.256638499268,49,ON,Full-time,352,663,8.61617421233816,16,9,On Time,79575.1952802936,6151.4875076504195,205.6901236547517,24.837043761702375,1,15000.0,5.295878346113567
A00104,40089.16452318904,687.8857079131477,7858.004651879744,12391.423791623625,47,ON,Full-time,284,743,48.72318549497457,6,9,Late<30,35960.89313938125,3326.784770320479,525.6387800985094,41.88850114079727,0,0.0,0.0
A00105,55235.27920593197,707.8047017936609,2962.557533167841,12450.756557706673,21,ON,Full-time,501,724,37.270062525424564,8,2,Late 30-60,37190.29377372556,3244.3400785302247,415.8253722856979,28.468575329751854,1,12450.756557706673,4.929253240107202
A00106,73278.71241277449,636.3485555307252,5450.084157239406,8389.711085687062,76,ON,Part-time,257,637,34.283553436842155,17,7,On Time,130033.01385742544,7532.73397148654,1337.3981337404045,34.38257501681352,0,0.0,0.0
A00107,153751.50136631745,3133.5560588208336,2238.97233305685,5548.177296994526,79,ON,Full-time,51,621,9.189649061067628,1,9,On Time,236283.25163897287,9285.99619945029,651.408048471028,30.190431175282338,1,5548.177296994526,7.936283463716684
A00108,65335.375480845214,579.8368622211553,4439.1669804653975,21084.744002510266,24,ON,Full-time,549,613,2.3847117496337757,16,8,On Time,72610.23879942864,9856.209310853095,51.94634688261352,17.412699239835913,1,10000.0,5.7567749726320985
A00109,68102.90815163254,1243.1923018386608,4842.130657597906,3702.4747931970724,38,ON,Full-time,215,599,20.042256569912386,20,7,On Time,78122.5545958552,2623.352481589659,469.7256849321354,31.160873859857794,1,3702.4747931970724,8.73074940122366
A00110,57686.41841980109,999.122800454815,8316.400401693309,28195.97631681667,79,ON,Part-time,445,889,30.70842497405745,13,8,Late 30-60,45899.73231193092,5919.494703964684,422.85254580907537,38.378149482399465,0,0.0,0.0
A00111,22939.472424310374,561.5639015155253,8960.283653249931,24973.902806472088,64,BC,Full-time,222,616,58.62586679062305,16,9,Late<30,11798.37840784019,7020.010716337445,207.50704826502067,59.82767889634285,0,0.0,0.0
A00112,59085.632106662604,969.2142577673036,4146.200623964779,25867.66645876043,31,ON,Part-time,104,789,9.067327447793996,10,8,On Time,60505.97444387588,4130.408527402095,164.58824484914336,30.90736164251851,1,22157.112039998476,3.641504064890745
A00113,61704.68290395539,579.6141319317629,177.04445073237207,27293.395623840515,41,ON,Full-time,521,696,37.979496709962625,0,2,On Time,44589.13295588898,1092.240995737126,508.0418485194814,29.113970175762223,1,15000.0,3.7860711276981585
A00114,200000.0,3505.6265593548724,8617.738397893547,12849.544150973963,97,BC,Full-time,382,644,11.166234059561747,0,10,On Time,226518.0387061946,2859.87352619632,758.8060316718709,26.74305451974811,0,0.0,0.0
A00115,54383.687057610245,1215.5625742824257,1742.786785013607,25554.32097716163,49,ON,Full-time,113,699,32.011239140198185,19,3,On Time,95211.56749295592,5154.888637742175,914.3520767790394,55.455514733082765,0,0.0,0.0
A00116,69617.66845141408,1736.7859532473624,6218.819638903935,5583.77770845783,22,BC,Unemployed,68,705,75.93329776206578,14,2,Late>60,46792.23106279248,1150.0834497559354,1065.9265242727215,49.75407894037257,0,0.0,0.0
A00117,58843.93890685374,912.4176145828034,249.70900434131192,1627.6120436388346,93,BC,Full-time,364,504,26.923163653172473,1,4,On Time,37520.684491301625,3129.7752845108052,303.0526586815092,25.284869985638874,0,0.0,0.0
A00118,33378.29045284421,456.33616141931884,3995.0647526056428,23761.850445251654,84,ON,Part-time,43,672,11.696431962706118,11,8,On Time,61855.09010067123,2577.4306097136114,217.04515587286733,37.02319297961083,1,12516.85891981658,6.528111714624479
A00119,106023.008117994,2485.62689869908,9859.603021153498,3169.10279191124,34,BC,Part-time,210,680,15.573010791411013,12,2,On Time,171514.41087515224,3544.095121118538,801.2987314323744,37.740436509394286,1,3169.10279191124,7.259798613427628
A00120,87200.6022441985,1004.612165866663,1006.936011038031,29667.215352451727,49,ON,Part-time,275,647,30.251485147152202,9,5,Late 30-60,50541.88748640806,6868.892531704008,458.6901475812333,26.26097290095218,1,10000.0,7.497217371600645
A00121,88922.09902080028,1653.1046738870286,4236.931519996423,20569.09645844512,66,ON,Full-time,106,467,16.993904192153135,1,3,On Time,55074.41136421213,4761.957746084202,280.7787810487952,30.26136260622409,0,0.0,0.0
