applicant_id,credit_score,limit_factor,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history
A00070,695,1.8818955684696437,70.15464922231088,19,6,Late>60
A00071,681,1.8719041870253856,13.502263504916275,17,0,On Time
A00072,687,1.3293512385420854,36.949489073585326,13,10,On Time
A00073,726,1.4479614037281723,21.53114331547965,12,0,On Time
A00074,692,1.4798275300817447,19.82235514353333,10,2,On Time
A00075,672,0.8877026866326134,50.62516799011657,19,4,On Time
A00076,647,1.0479820830859805,36.91228464794833,17,8,On Time
A00077,663,0.703911665734827,21.482033464077258,20,8,On Time
A00078,742,1.8873070124808033,3.3722004870543913,17,10,Late<30
A00079,673,1.585774158043328,24.220389861968407,16,10,Late 30-60
A00080,772,0.5695343994989713,10.092896275562346,4,0,On Time
A00081,725,1.324081175146875,12.17125962300279,5,2,On Time
A00082,667,1.014610602106939,17.378155600715644,7,10,On Time
A00083,675,1.7229318155921138,18.80962935946997,3,0,On Time
A00084,615,1.0157001317502692,60.94284648651951,0,0,Late<30
A00085,682,1.4662251869013425,33.96444444073224,14,8,Late<30
A00086,777,0.7486105001848589,32.82446488766409,6,1,On Time
A00087,765,1.3381332344735881,63.67787570440973,15,0,Late<30
A00088,764,0.9408285988303238,45.32392976567889,5,5,On Time
A00089,724,0.7473326335437691,31.760454452124655,6,1,On Time
A00090,692,1.428888720404684,55.50617919482753,20,4,On Time
A00091,703,1.4579618000230636,47.262626116628276,5,2,Late 30-60
A00092,721,1.9750306717006798,53.1069897679453,12,9,On Time
A00093,699,1.5036590894916735,33.71191196233026,1,4,On Time
A00094,668,1.2735649077906923,33.73763927436493,4,7,On Time
A00095,697,1.8689312646271246,21.219984689213653,2,5,Late<30
A00096,645,1.7424212280326836,38.51807333924634,20,10,On Time
A00097,723,1.3231194176602679,27.108376176337075,8,10,On Time
A00098,663,1.267023616611211,22.829629247857923,2,10,On Time
A00099,722,1.9129537785738153,54.06084183747749,11,7,On Time
A00100,656,1.4256905659383963,32.50083672767139,2,5,On Time
A00101,693,1.5706687537542603,73.9032358818677,16,3,On Time
A00102,710,0.6300185632208046,19.03534757369676,14,3,Late<30
A00103,693,1.577458431873889,8.61617421233816,16,9,On Time
A00104,725,0.8970227633100248,48.72318549497457,6,9,Late<30
A00105,717,0.6733068848094377,37.270062525424564,8,2,Late 30-60
A00106,683,1.7744991632079647,34.283553436842155,17,7,On Time
A00107,676,1.5367866299791189,9.189649061067628,1,9,On Time
A00108,673,1.1113464683571956,2.3847117496337757,16,8,On Time
A00109,667,1.1471250893120997,20.042256569912386,20,7,On Time
A00110,783,0.7956765833147246,30.70842497405745,13,8,Late 30-60
A00111,674,0.5143264931994129,58.62586679062305,16,9,Late<30
A00112,743,1.024038709354065,9.067327447793996,10,8,On Time
A00113,706,0.7226215395238783,37.979496709962625,0,2,On Time
A00114,685,1.132590193530973,11.166234059561747,0,10,On Time
A00115,707,1.7507376318949375,32.011239140198185,19,3,On Time
A00116,710,0.6721315451040796,75.93329776206578,14,2,Late>60
A00117,629,0.6376304032042197,26.923163653172473,1,4,On Time
A00118,696,1.853153329948343,11.696431962706118,11,8,On Time
A00119,700,1.6177093436574848,15.573010791411013,12,2,On Time
A00120,686,0.5796047984263851,30.251485147152202,9,5,Late 30-60
A00121,615,0.6193557278863757,16.993904192153135,1,3,On Time
A00122,686,1.5273863422233913,52.07554151411789,1,0,Late 30-60
A00123,764,1.0555163032215291,42.2505581660825,16,7,Late 30-60
A00124,722,1.5862599433166633,68.49282487714503,8,2,On Time
A00125,657,1.1066811039507165,22.45844038187362,13,7,On Time
A00126,735,1.9516800309817515,47.9143953458743,10,4,On Time
A00127,655,1.5416249183909767,22.278319890801946,19,7,On Time
A00128,710,0.5699236472685123,30.27671626313042,11,0,On Time
A00129,711,0.9957526623160493,6.03887917710087,6,5,On Time
A00130,685,1.345409279204044,18.919404355759696,0,2,On Time
A00131,741,0.712810457300536,55.93978038001989,15,4,On Time
A00132,730,0.5037804501129435,29.210067821072734,14,3,On Time
A00133,668,0.6189621984825744,56.83802372018022,12,10,On Time
A00134,688,1.286395216544252,62.31501228804163,5,8,On Time
A00135,665,1.4483826363283565,47.49143622538666,1,2,On Time
A00136,677,0.6393550635413188,69.87221219546672,8,6,On Time
A00137,726,1.4977347858584198,37.41415679343551,0,3,On Time
A00138,699,1.4256862358820137,26.49908635277028,8,2,On Time
A00139,741,1.909845473016894,26.792364313574673,9,9,On Time
A00140,636,1.761013237343405,38.36917436345877,1,2,On Time
A00141,711,1.9148627956084476,48.65738623704925,18,3,Late>60
A00142,733,1.9491614347351491,31.93265323372406,13,6,Late<30
A00143,704,1.161212803969433,33.81255396484497,2,10,On Time
A00144,645,1.231866021917016,39.585819308666615,15,8,Late>60
A00145,658,0.9224329524336515,51.25100582861148,18,5,On Time
A00146,736,1.2626486038922553,16.804276298523988,8,0,On Time
A00147,678,0.7260720472988178,11.010103698395131,1,7,On Time
A00148,668,1.507146441137297,51.23276230673035,3,1,Late<30
A00149,686,0.5373988019975443,16.59925921214175,10,10,On Time
A00150,689,0.8534416344283247,10.434671380399314,7,8,Late>60
A00151,747,0.8121075472869727,23.968030703051603,15,10,On Time
A00152,630,1.906833607133081,25.717088333162742,4,2,On Time
A00153,723,0.7173526275617736,62.24258447407778,1,9,On Time
A00154,758,1.8361631761746413,47.22333240695909,14,10,On Time
A00155,737,0.6865373320522457,59.07034378714042,5,6,Late<30
A00156,792,1.4760469794206936,31.1271923988887,7,5,On Time
A00157,681,0.9798289522600072,27.650876575172422,1,8,On Time
A00158,735,0.9740035528204873,28.7961572403527,3,10,On Time
A00159,696,1.9974066501821977,16.53734790615288,3,2,On Time
A00160,679,0.8390642866893862,17.69017798836839,11,1,On Time
A00161,611,0.8038401019016639,28.15773006992497,0,2,On Time
A00162,681,1.3840021236469453,43.10097136603178,8,3,Late 30-60
A00163,742,1.6111285955428594,53.62791502682581,14,4,Late<30
A00164,631,1.9737567852851714,56.584455661513964,7,5,On Time
A00165,783,1.552120661356191,27.514673041974508,16,6,On Time
A00166,716,1.3428065993756142,10.437286065655893,14,9,On Time
A00167,655,1.1136975766371315,60.35605314861097,9,2,On Time
A00168,709,1.3926692134589995,18.535779675525,12,8,On Time
A00169,727,1.4012524951290375,35.58061461947587,10,2,On Time
A00170,680,0.8265672407964857,15.259535332881748,15,2,On Time
A00171,675,1.506812842300705,52.34121413852767,14,7,On Time
A00172,778,0.8066356859966062,29.224462088966003,17,9,On Time
A00173,686,1.2349322350930387,38.17624095432697,11,2,Late 30-60
A00174,694,0.8898042689448684,34.196550611151615,2,6,On Time
A00175,752,0.9692015355946266,7.692753429988282,20,0,Late<30
A00176,697,1.4208155299940448,1.7537044677913647,11,0,Late 30-60
A00177,730,0.5967276721067004,46.363178422080026,0,4,On Time
A00178,681,0.5180522229863411,22.7958238215418,4,10,Late 30-60
A00179,672,0.6959300143214655,46.80394986711319,19,8,On Time
A00180,715,0.7530604671117462,25.801536784934136,7,10,On Time
A00181,660,0.7968094520684509,14.547678317568968,4,7,On Time
A00182,716,1.6608966053217198,52.297594884533574,17,1,On Time
A00183,663,1.1702869505568179,84.15920930835185,7,7,On Time
A00184,715,1.2049042007664081,30.89127653701023,12,9,On Time
A00185,749,1.4665012442833152,47.634594341934104,16,8,On Time
A00186,620,1.5936631526192715,24.85708118194993,7,3,Late<30
A00187,683,0.5052625243301541,44.50076288637272,2,8,On Time
A00188,621,1.7850880037077543,20.037335803206673,17,3,On Time
A00189,688,1.9826522709111625,31.032134797410233,11,7,Late<30
A00190,713,0.6827111483576326,24.646231829041046,12,6,On Time
A00191,686,1.4766208754853554,36.3641061037648,20,6,On Time
A00192,614,0.5036206316014646,33.97772061618446,8,8,On Time
A00193,735,0.5735442292618735,17.235647414649875,15,7,Late<30
A00194,641,0.927501530129083,37.12911356992755,0,10,On Time
A00195,733,1.7696061266294512,21.913845623000732,0,9,On Time
A00196,670,1.478751352156606,20.845051943050613,7,9,On Time
A00197,665,1.1687313979584903,33.10666093723703,2,5,On Time
A00198,700,1.1578977104035892,18.76684084196735,13,3,Late<30
A00199,742,1.19908036152969,53.653468371353384,13,4,Late<30
A00200,778,0.9665496617015057,3.0556900853530786,16,3,Late 30-60
A00201,683,1.8165717764382716,27.585675678193173,0,0,On Time
A00202,647,1.351803696799696,39.3565001682924,3,5,Late 30-60
A00203,713,1.2259249452887793,48.40125685158067,5,8,Late<30
A00204,646,1.197614904735656,31.861312795513207,14,6,On Time
A00205,729,1.9037397003469139,52.214264260502695,20,9,On Time
A00206,717,1.5854928923295226,11.866213433577155,12,3,Late 30-60
A00207,754,0.7172218320748784,26.11913657577216,8,0,On Time
A00208,742,1.1554552549148975,27.343115749609296,20,7,Late>60
A00209,705,0.9325583156217849,30.01771264866106,6,1,On Time
A00210,701,1.980302986595244,45.08853478207742,5,1,On Time
A00211,664,1.1230935594697713,4.770945861321983,8,6,On Time
A00212,663,0.6018051545446735,56.97558163371369,5,7,On Time
A00213,698,1.1168180021942065,46.72914325366709,10,1,Late<30
A00214,656,0.982025420908903,10.607202677959386,5,1,On Time
A00215,689,1.3993739706173718,6.664760083655111,2,3,On Time
A00216,681,0.8391172628435448,75.91604859445964,20,8,On Time
A00217,723,0.5539604745490725,46.54565953268504,17,8,On Time
A00218,699,0.6438205627383371,16.39025121721579,13,7,Late<30
A00219,739,0.924721384301548,24.084245081073316,5,6,On Time
A00220,687,1.0224839472996614,14.285097306741493,1,7,On Time
A00221,653,1.7516758100670993,42.64882591556413,9,6,On Time
A00222,721,0.9051045260215772,61.819040468759454,18,2,On Time
A00223,695,0.5472395802140693,54.01696392526585,6,3,On Time
A00224,689,1.6711002248042812,24.51374564305848,4,1,On Time
A00225,683,1.803376355133444,47.73880164272243,14,7,Late<30
A00226,699,1.2384593561007917,42.0916758185027,9,10,On Time
A00227,689,0.9273908461347061,55.80477983667376,1,7,On Time
A00228,720,1.6582098201776239,36.188739824174014,20,10,Late<30
A00229,729,0.5133476100229857,43.582608158425884,1,6,On Time
A00230,685,1.8860423436618419,41.26396601265923,18,8,On Time
A00231,779,1.7982974673159668,26.13807671699685,7,10,On Time
A00232,677,1.3172498149322536,39.955714242556276,5,6,On Time
A00233,700,0.9163717818646828,64.72599362133532,11,2,On Time
A00234,635,0.5492673241234964,23.32155472400196,15,7,On Time
A00235,695,1.9997356252952934,54.99002013597145,15,2,On Time
A00236,691,1.6431105845580258,7.114488329180613,14,0,Late<30
A00237,698,1.0080648137122377,69.52177196430584,9,0,On Time
A00238,739,0.5289079574581769,29.25432028061909,3,3,On Time
A00239,767,1.4589375926911567,39.565456375527845,7,1,On Time
A00240,744,1.9803560086275431,26.945559371567647,8,10,Late<30
A00241,695,1.5606090629490008,9.09468834652653,20,9,On Time
A00242,707,0.625571612854708,26.503696260840176,16,10,On Time
A00243,760,1.1034175582603343,52.80442912724024,5,7,Late<30
A00244,659,0.6637751940913371,56.90886730469331,15,0,Late<30
A00245,731,1.8682408244014215,59.18298504412094,20,5,On Time
A00246,664,0.9956217064288713,50.34391691522312,6,3,On Time
A00247,745,1.6000647940110067,62.14302164882459,19,7,On Time
A00248,694,0.62703553701366,23.47292781267834,3,2,Late 30-60
A00249,664,0.6926220436931593,52.30274834070685,3,4,On Time
A00250,673,1.5192314930760271,22.676274546128948,8,6,Late<30
A00251,680,1.7652199225432539,13.377611956472604,13,0,On Time
A00252,738,0.8021749344969185,46.44875334585613,9,3,On Time
A00253,753,1.1275058689955952,27.907666353833747,18,1,On Time
A00254,683,1.42912555205469,61.162106897521184,2,3,On Time
A00255,665,1.6944145088904088,25.249369082693146,10,1,Late<30
A00256,781,1.4422949155689215,44.96062950853267,18,10,On Time
A00257,732,0.6431388809638651,23.328627730683866,2,1,On Time
A00258,668,1.314228992501126,25.99935085524978,12,9,Late 30-60
A00259,714,1.826910022214855,60.559231306722936,11,6,On Time
A00260,683,1.802035581535976,48.78951177138191,12,7,Late 30-60
A00261,648,1.3775234116264419,33.837229548060456,19,10,Late>60
A00262,687,1.9935443101562584,65.98907641444636,9,6,On Time
A00263,645,0.6576855835765332,42.30036001073088,19,8,Late<30
A00264,680,1.2178930360874793,33.92911101009863,9,7,On Time
A00265,684,1.6626854590291107,28.22486553398955,0,10,On Time
A00266,678,0.7115571771712388,32.67861492962173,2,7,Late<30
A00267,736,1.9591246422242818,17.5688148986133,13,5,On Time
A00268,716,1.0310698177754674,41.761456799802104,20,4,On Time
A00269,674,1.0252096309678862,23.040738607569647,15,0,On Time
A00270,712,0.8197914517118092,42.92250233224131,18,1,Late 30-60
A00271,752,0.9320261960998915,10.41552888255052,0,9,On Time
A00272,666,1.366383350109646,19.64599196413948,8,10,Late 30-60
A00273,647,1.1440314335764317,34.502343865979526,1,0,On Time
A00274,656,0.7900672674900953,74.88016232624119,17,8,On Time
A00275,715,1.713709910474704,29.719880864537384,5,3,On Time
A00276,759,0.5933589606860895,49.965349117000635,16,2,Late 30-60
A00277,733,1.7519791167504077,33.8939897686596,7,9,On Time
A00278,751,0.9124080869718687,45.55710958591093,19,1,On Time
A00279,612,1.2438549996439576,37.19945143671835,2,6,On Time
A00280,666,1.0715968078825877,53.987659822858994,20,5,On Time
A00281,655,1.3559031700845712,28.02488916339404,0,9,Late 30-60
A00282,722,1.6939849927102633,32.19448302003644,20,9,On Time
A00283,692,1.9839796902120426,9.044957210350276,17,6,On Time
A00284,580,0.9590887184808523,11.678065904504864,7,0,On Time
A00285,730,1.3307066185453005,20.47092013292211,1,0,Late<30
A00286,746,1.1990113231624961,36.403899197495534,8,9,On Time
A00287,780,1.998392238969681,48.04617082779524,20,3,On Time
A00288,706,1.7133704457491734,40.21162047866544,10,4,Late<30
A00289,724,1.095625787870289,28.84486714257274,15,10,Late<30
A00290,654,1.2153185834114697,67.63881734644112,8,1,On Time
A00291,634,0.86893489163989,35.98825378319706,16,10,On Time
A00292,749,1.63287097962324,80.26954205102747,14,9,On Time
A00293,721,1.7678176795676632,7.3649248361760815,6,5,On Time
A00294,749,1.9474802354343805,14.152748173139623,3,1,On Time
A00295,689,1.3487433452266955,13.569259480608034,14,6,On Time
A00296,794,1.5060245033561592,29.78587015206191,16,9,Late 30-60
A00297,712,1.169088247504189,47.54163683510767,9,1,On Time
A00298,669,1.4136927655064655,64.15987222646437,11,0,Late<30
A00299,687,1.0231235453601961,22.18337511298738,15,8,Late<30
A00300,635,1.6065336747809589,4.025259046815242,6,3,Late>60
A00301,662,0.5340505486315661,51.05162932277557,9,0,Late 30-60
A00302,684,0.5426852745379753,32.83169697520923,1,7,Late 30-60
A00303,761,1.574181335279897,4.9004863932498015,11,8,On Time
A00304,697,1.8960242046877491,6.707383811001649,18,5,On Time
A00305,743,1.4483734016546697,58.70012811884667,5,9,Late 30-60
A00306,696,1.5897924485055452,50.55831178458866,20,9,On Time
A00307,658,1.7359014368272514,26.162428378735207,19,3,On Time
A00308,721,1.0425113966953692,25.99096162639931,1,1,Late 30-60
A00309,666,0.6621704863391126,25.236244069047014,19,7,On Time
A00310,684,1.8996384308751444,51.09385448080608,13,2,On Time
A00311,781,1.9078558475036602,19.92896467107384,6,5,On Time
A00312,724,1.1627608333581185,53.580138929525646,4,5,Late 30-60
A00313,667,0.8257544854919207,23.111902776684694,20,0,Late<30
A00314,729,1.8385315741549835,27.95829534820321,8,6,Late>60
A00315,662,1.5626400456278797,37.622439579915095,12,6,On Time
A00316,629,0.5123425258204427,34.75093155214524,14,4,On Time
A00317,743,0.6615795521886237,14.846462185661524,4,1,On Time
A00318,711,1.9747994641576168,8.496662819091167,7,3,On Time
A00319,692,0.557192268212217,14.801269204659572,6,6,On Time
A00320,633,0.9238325155454331,37.787930585305354,11,5,On Time
A00321,687,1.3227445170592045,6.69757283838204,19,8,Late<30
A00322,707,0.7765334243083183,18.591440968653053,11,7,Late<30
A00323,653,0.8480811295444385,29.64717625168531,19,4,Late<30
A00324,701,1.0294512298430032,38.99469410922766,13,6,On Time
A00325,762,0.9043314024844304,7.827357467202699,15,2,On Time
A00326,709,1.7050343418800107,6.049153735315868,12,3,On Time
A00327,723,1.2504117100889072,7.578856136398722,12,6,On Time
A00328,682,0.9179302213664157,20.720212062642013,14,0,On Time
A00329,657,0.9696440502420476,10.91148118944855,10,8,On Time
A00330,677,0.5597974393820471,28.847583473929877,7,6,Late<30
A00331,742,0.5740881142713135,42.63735281271961,8,8,Late<30
A00332,696,1.5768613495383261,32.99901706239679,4,6,On Time
A00333,691,0.6693662556066711,9.121495476165869,1,10,On Time
A00334,679,1.2136951620226728,62.922864013044546,9,4,On Time
A00335,649,1.7635484642836952,14.715249609463992,12,0,On Time
A00336,754,1.0526802585908017,21.562335060352467,14,10,Late<30
A00337,691,1.018628340516059,48.60579799480709,20,6,On Time
A00338,678,1.8095724136804578,27.041050071161145,13,9,Late<30
A00339,703,1.7972755949745087,60.81140688250355,10,10,On Time
A00340,678,1.8202052021904256,54.98187106159962,13,8,Late>60
A00341,712,1.3578709401976383,50.21460639358216,6,2,On Time
A00342,672,1.9284564103598905,54.214338867315135,13,10,On Time
A00343,704,1.728445921726066,33.17437467678248,2,4,Late<30
A00344,697,1.123451640428553,54.604609554300055,9,9,On Time
A00345,774,1.4443327129100576,19.084975297244043,20,2,On Time
A00346,776,0.6826836241374645,31.257317474986657,5,0,On Time
A00347,731,1.326998278926277,21.073994773796095,5,7,On Time
A00348,696,0.894723625331403,63.45131590212845,19,6,On Time
A00349,732,0.9253208397670534,69.58379994627107,2,9,On Time
A00350,730,0.6885773493918872,16.3240662026424,15,7,On Time
A00351,681,1.0372988353608898,49.30753354801501,10,2,On Time
A00352,634,1.2220854954487366,16.81391975730497,19,4,On Time
A00353,623,1.4005316617802945,31.971693881616726,16,6,Late 30-60
A00354,695,0.9573040044039643,72.02400546868009,11,8,On Time
A00355,679,1.6883723514651372,14.049528833723546,2,5,On Time
A00356,678,1.2814399424055771,18.82523985373009,3,2,On Time
A00357,667,1.457078163433596,47.74220928268968,10,6,Late<30
A00358,666,0.9172154134677992,58.37872711465335,8,6,On Time
A00359,726,1.721203818518397,73.49306810730072,5,2,Late>60
A00360,578,1.4364116758489058,15.507125182631304,19,4,On Time
A00361,723,1.7935231241737357,69.20355459265507,8,5,On Time
A00362,688,0.7399273684074417,48.40766750810921,19,0,On Time
A00363,757,1.070994900396498,20.70187569551034,13,0,Late 30-60
A00364,710,0.6695242760858895,17.632735394676555,5,3,On Time
A00365,630,0.8232909663565887,31.395392865023787,15,9,On Time
A00366,625,1.091821256727305,30.423912124435038,17,6,On Time
A00367,654,1.8418728614890614,28.884063849651483,8,6,On Time
A00368,710,1.335561003607856,23.16462846131416,6,7,On Time
A00369,631,0.9955674960713874,15.198414123977253,17,10,On Time
A00370,704,1.6203487443193885,15.947307719029874,11,5,Late>60
A00371,728,0.5295240592914522,25.139940014108937,4,6,On Time
A00372,678,1.0551383168640018,32.477524141543,13,5,On Time
A00373,664,1.4012475448900676,36.963158050544514,13,4,Late<30
A00374,613,1.374855955793303,27.00953181376027,2,9,On Time
A00375,760,1.4113368236637414,19.85800530514132,6,5,On Time
A00376,773,0.817251147221699,23.801991978469893,15,9,On Time
A00377,748,1.0056187294902181,8.993357555607213,20,3,Late 30-60
A00378,688,1.8973481781719401,34.462659042843455,20,6,On Time
A00379,697,1.9609632969300461,18.89701408982043,8,7,On Time
A00380,727,0.9680575269978421,10.065514703263052,16,7,On Time
A00381,705,1.4667555551131315,55.24791409191142,8,3,On Time
A00382,575,0.8619451687053588,36.44176724169987,17,2,Late 30-60
A00383,736,1.0527930004605717,40.7583187972045,13,6,On Time
A00384,748,1.6885020452239456,39.27726015076805,3,6,Late<30
A00385,742,1.2517680950096235,67.34251972731865,14,10,On Time
A00386,718,1.7743849397623097,34.14677095792472,3,2,On Time
A00387,738,1.4431103684885853,10.175449466167793,4,0,On Time
A00388,643,1.4433817777192228,38.45174942935281,3,2,On Time
A00389,696,0.5508200422217376,6.15786338639875,8,2,On Time
A00390,673,1.6245055388628642,36.09401701631621,10,5,Late>60
A00391,758,1.9667997919257456,18.653231989797654,13,1,Late<30
A00392,707,1.209542840380077,22.780322428666715,11,3,Late<30
A00393,693,0.7378700224387582,28.563292684696883,17,4,On Time
A00394,659,1.9654665070708088,47.51201608457754,11,5,Late<30
A00395,657,0.9351888122267995,18.665465774746952,8,9,On Time
A00396,654,1.1137969336057556,15.0018481302479,1,8,Late>60
A00397,729,0.6160496211522974,57.96479455080066,18,9,On Time
A00398,723,0.6662552985386279,36.64364156684706,5,4,On Time
A00399,710,0.8248485058391095,27.296862358317615,12,1,On Time
A00400,731,1.3226990976353015,33.525616305245734,14,6,On Time
A00401,667,1.3366838027966121,23.95264956688748,1,9,On Time
A00402,626,1.4093657342643229,13.217224873384822,15,10,On Time
A00403,727,1.3757254355113944,34.21630214095736,5,0,On Time
A00404,697,1.2428554746251217,22.079613738507998,13,7,On Time
A00405,733,1.7031479819031636,54.539209497877884,18,6,On Time
A00406,717,1.9008495460608086,19.076952673029542,14,10,On Time
A00407,697,0.904641999918844,18.50123442666097,17,7,Late>60
A00408,708,0.6952905234596524,10.854163017040834,11,0,Late 30-60
A00409,756,1.1376309408589371,78.31458297119222,1,5,On Time
A00410,688,0.5396335626409638,32.88838608897324,19,4,On Time
A00411,729,1.8249783105675148,20.265190936524398,15,1,On Time
A00412,712,0.8595593903694863,18.111785516806332,20,7,On Time
A00413,633,1.3239449446224425,3.788724383290821,19,9,On Time
A00414,647,0.6726424848447136,53.051699034102754,14,1,On Time
A00415,698,1.3298860088649263,61.80478999543495,7,1,On Time
A00416,680,0.5584901793527965,51.98594871613571,20,8,On Time
A00417,661,1.653210043383588,11.996778387853915,1,5,Late<30
A00418,742,1.933132193965872,19.901375687958865,13,2,Late<30
A00419,640,0.9604640974153931,15.620113085417145,3,8,Late>60
A00420,692,0.8873219156814389,37.61110431580818,10,1,On Time
A00421,665,1.1719924573802603,22.791401591744627,16,7,On Time
A00422,759,1.4299604903755636,35.073039705238465,6,3,On Time
A00423,800,0.783443692987712,19.828213217837177,0,9,Late<30
A00424,687,1.7049619958943163,37.83072061607271,20,1,On Time
A00425,733,0.7978022200256162,34.537876302962076,8,4,Late>60
A00426,750,0.508211329975562,18.70297214470159,16,2,On Time
A00427,735,1.2863758753783618,7.3608793526619865,0,8,On Time
A00428,731,0.6727245667488677,64.74909413751122,1,7,On Time
A00429,629,1.5473580880805962,60.661811534394,18,5,On Time
A00430,747,0.7512049938027578,27.474406524313594,10,5,On Time
A00431,714,1.726070593280053,27.65771464754756,9,8,On Time
A00432,690,1.205552199313997,19.74841931563314,9,1,On Time
A00433,696,1.3494168569249938,42.19415929624306,0,6,On Time
A00434,710,0.7798777479540676,27.588097904030462,2,10,On Time
A00435,689,0.7200321162956943,42.65932133291375,15,2,On Time
A00436,685,1.446938699780318,14.598941641973445,12,2,Late>60
A00437,660,0.8831909230125278,12.971818907492272,8,3,On Time
A00438,720,1.0788883524766368,25.013372769009862,7,4,On Time
A00439,693,1.2191737309054789,39.6342930466209,10,4,On Time
A00440,668,0.8444504083714095,66.780141823097,8,9,On Time
A00441,703,1.6931357158395555,46.40550099406326,10,0,On Time
A00442,701,1.9091366133633583,43.20624859898756,12,9,On Time
A00443,720,1.1478397430903415,38.294583325681536,13,5,On Time
A00444,698,1.8763225767331455,25.876799885984536,8,10,Late 30-60
A00445,724,1.8240242260135378,21.692025045430537,2,10,On Time
