applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate
A00020,21709.068665412746,,1314.8911989798162,20188.84436359584,54.0,BC,Full-time,214.0,656.0,55.34598418115484,9.0,4.0,Late>60,26783.29575700026,6134.262615212319,370.58696582153203,46.10935018738173,1.0,1625.264832908741,10.4144270105433
A00021,124595.07828821737,1735.198958578914,2747.3152551951953,15035.691677212668,36.0,ON,Part-time,191.0,713.0,53.8206193862878,17.0,6.0,Late<30,222167.0095327545,297.7190740713198,2989.291515063039,47.67468426657672,0.0,0.0,0.0
A00022,53482.61087929391,904.8730346786369,3945.760755976464,1154.0907943820325,71.0,BC,Full-time,193.0,660.0,50.21055414138487,2.0,7.0,Late 30-60,29299.228582307616,5041.484897283162,367.7826257581919,28.943247185831993,1.0,1154.0907943820325,3.43804618804546
A00023,61930.25443446889,460.78817124969873,4218.281785388313,24330.344630522846,89.0,ON,Part-time,379.0,710.0,44.07416583660876,11.0,8.0,On Time,38034.46473729389,8042.3378903222665,419.0843265845349,24.120572640810632,1.0,15000.0,4.401500688118003
A00024,29366.971601059646,209.39045908226774,4110.210752655457,23411.477625419786,19.0,BC,Full-time,402.0,705.0,48.69439389980619,15.0,1.0,On Time,26749.561140874288,5499.210705196631,325.6384167101704,36.21215230003866,1.0,12113.875785437105,4.520656159554944
A00025,45606.64176956222,449.3890958831126,9076.11002556555,16904.155726813315,76.0,ON,Full-time,599.0,706.0,35.69913716620091,17.0,5.0,On Time,36476.62361616206,2696.36165216676,325.54599745831325,27.061780197024966,1.0,15000.0,6.304547746745676
A00026,63288.650487134284,542.8073415390821,7140.326444668564,2927.4364475118914,24.0,ON,Full-time,10.0,238.0,37.86287975405164,16.0,8.0,Late<30,53655.44834123739,7861.684214493713,507.8874471735002,20.754552236460384,1.0,,5.8110793333636614
A00027,33674.73767311809,638.5912362675999,6079.052140907038,23228.936436444954,88.0,ON,Part-time,186.0,781.0,6.119869927440428,6.0,5.0,Late 30-60,57143.160200793194,2697.1700408253887,87.42717691793626,38.288136471747805,0.0,0.0,0.0
A00028,72247.21143488212,682.5100611742246,,17927.694044209555,62.0,BC,Unemployed,14.0,714.0,69.4580100969003,18.0,1.0,On Time,97150.09485772661,7330.3178094589875,1686.963067385699,43.82267750114231,1.0,14449.442286976424,6.8407629504896095
A00029,44341.69257303298,908.1785372557326,8237.903842212947,23676.839337580815,90.0,ON,Unemployed,296.0,688.0,12.366780402107105,7.0,0.0,On Time,22554.66762001032,6102.584551902312,69.73215537479584,36.076113616960896,1.0,15000.0,6.445961941650791
A00030,51748.62419153363,577.6731846148043,9550.60511484989,22800.66277947937,42.0,BC,Full-time,410.0,710.0,40.35117030036547,16.0,2.0,Late<30,59199.60578471118,1699.9629674800121,597.1933436833455,35.17488227805314,0.0,0.0,0.0
A00031,44318.0221517441,394.6912650151687,8211.982825502266,24287.060086777277,37.0,ON,Full-time,584.0,669.0,48.57667987777954,20.0,10.0,Late 30-60,49273.99091114715,9051.338748441858,598.3917206978534,36.75404689406959,1.0,15000.0,5.901413263512661
A00032,151166.7924956226,2685.6952292292467,15.651051914729042,16022.23392573412,36.0,ON,Part-time,51.0,250.0,13.716885933380826,6.0,4.0,On Time,101420.50760078298,2006.436829571957,347.7933835163808,25.988422993573334,,15000.0,3.5623914729881143
A00033,59471.434726916836,942.9882906342523,6364.01370183407,5069.4110276119345,48.0,ON,Part-time,27.0,795.0,25.587911444229505,0.0,6.0,Late>60,90052.40073388696,9895.870741406698,576.0632138297419,32.185388037855404,0.0,0.0,0.0
A00034,35282.57643022995,476.8565174822649,511.35381442100726,20463.56672801097,60.0,ON,Full-time,576.0,203.0,26.127151938667552,7.0,9.0,On Time,54798.98478078841,73.10488654940772,357.9353503630974,38.83204065972749,1.0,14554.062777469855,5.236355825143944
A00035,90334.29492394529,1296.2114757806296,2576.0722033372185,18993.739766507148,51.0,BC,Part-time,16.0,696.0,35.949836107904275,18.0,9.0,On Time,142849.21844975938,2634.8337714290305,1283.8514978527664,38.05822458736973,1.0,15000.0,4.513434221788339
A00036,32518.94673824811,544.3138134720164,595.2470034777168,22525.34242877353,92.0,ON,Full-time,350.0,681.0,35.4825765382983,19.0,2.0,On Time,51793.13518759569,1998.6029727419884,459.4384708630737,49.5083348756321,0.0,0.0,0.0
A00037,66465.06813999795,636.8438001383886,6037.954529493877,5926.549175471324,30.0,ON,Full-time,427.0,658.0,57.17771538543378,19.0,8.0,On Time,33237.80078848108,139.93410170462627,475.1153783803794,21.680996344511534,0.0,0.0,0.0
A00038,194237.3093645521,467.0304084044812,6865.899134926068,6654.280797108388,45.0,ON,Full-time,-4.0,716.0,42.48620700211447,9.0,9.0,On Time,43396.818896004464,7323.679001473156,460.9415577122296,54.875902850329474,0.0,0.0,0.0
A00039,30819.626053243825,630.746256908525,1144.8763806590512,26821.875999360527,57.0,,Full-time,209.0,701.0,30.18726412567279,11.0,3.0,Late<30,53050.227621468046,6934.258020995962,400.36030828407957,55.812541114156986,0.0,0.0,0.0
A00040,66067.39378220949,1039.4988412346033,3838.388830449795,22749.356155110054,27.0,BC,Full-time,430.0,736.0,13.971159818173874,0.0,9.0,Late<30,122619.26897181594,7923.509643549304,428.28335089822235,32.857767153756384,1.0,15000.0,6.718424285696287
A00041,86615.43310073898,793.3968540972771,4562.36508955542,27338.626172309363,39.0,ON,Full-time,293.0,732.0,10.875929597137704,20.0,1.0,Late<30,45340.14274763374,2566.9854646456524,123.27905011185956,18.38132419543312,1.0,15000.0,
A00042,65230.611586616986,1054.7786763871457,3690.530217609166,23002.7443137537,94.0,ON,Full-time,581.0,736.0,12.958013069039026,3.0,2.0,On Time,123989.57637027664,4443.351670829699,401.6646377576643,33.140596447586574,1.0,15000.0,6.632925813143821
A00043,56510.16761919293,412.68773377155145,1210.2500048519305,18317.503873718753,47.0,BC,Full-time,103.0,663.0,68.75617579031994,3.0,4.0,On Time,,6591.135216215474,1665.5669984821407,49.96659658592771,1.0,12432.236876222447,6.595957710984643
A00044,51505.720193659006,344.93461457064865,4189.477901874754,19969.849373808338,51.0,BC,Full-time,203.0,725.0,73.49158286130172,8.0,2.0,On Time,90435.2224738381,4397.6850388814355,1661.556911504082,53.726986237907404,0.0,0.0,0.0
A00045,28587.904987265712,286.1041927021176,7511.780478084182,26784.70979426029,80.0,ON,Part-time,52.0,726.0,16.86473787903939,14.0,4.0,On Time,18294.28883004606,6973.257703179158,77.13209645054125,32.111773272256094,1.0,10720.464370224643,5.722391796217333
A00046,41776.02526879508,542.9456544188538,710.0766453325547,17785.395880846274,33.0,ON,Full-time,374.0,659.0,20.460856824037947,14.0,3.0,On Time,67182.82704059848,6339.734084404421,343.65455127794763,33.13042262364837,1.0,8616.305211688985,6.507107452942696
A00047,47556.82612821127,899.409313304006,801.8001408190345,19339.348405523233,20.0,ON,Full-time,53.0,687.0,55.85658799508164,6.0,10.0,On Time,92254.29972442123,1146.4780302217648,1288.2526026204428,62.521047186640544,0.0,0.0,0.0
A00048,101575.85244672929,1712.0151755855065,3547.712918359842,5537.824764104417,70.0,ON,Full-time,275.0,641.0,4.644600302520564,11.0,9.0,On Time,154173.96316838195,7810.431210769681,179.01910899316528,23.32170422582128,1.0,5537.824764104417,6.180503098002638
A00049,71097.62025122158,1214.4281753548737,9417.25711618925,14743.715383366978,62.0,BC,Unemployed,334.0,726.0,32.98859212522748,2.0,2.0,Late<30,96397.14723961658,7206.763590925182,795.0015430808023,37.64827190509835,1.0,14743.715383366978,5.200349159033318
A00050,24797.048731724328,308.8499975843804,6685.72646722914,21775.51624678487,72.0,ON,Full-time,30.0,726.0,52.14576044909275,19.0,5.0,On Time,47571.76216782214,6558.343876174054,620.1664285361167,60.76444903134834,0.0,0.0,0.0
A00051,70406.57866296772,795.2342309252488,,8857.338251174597,36.0,ON,Full-time,134.0,,10.764780717443763,8.0,7.0,Late>60,81981.82028769997,1550.9360627100232,220.62907955349317,19.578682663935158,0.0,0.0,0.0
A00052,49387.80744170998,575.9103316312222,3619.1999083786495,6865.371235211513,21.0,ON,Full-time,57.0,690.0,28.840974561804245,13.0,3.0,On Time,69090.59660185134,2679.9644879536368,498.16003476346833,28.599389101743277,1.0,6865.371235211513,5.62644424928735
A00053,42682.27466694224,881.5265284985487,5936.607912085385,10100.97743850805,25.0,ON,Part-time,104.0,718.0,55.312158056934344,12.0,8.0,Late>60,51837.94014943475,3931.770315876004,716.8170847228594,49.1967671860087,1.0,4268.227466694224,6.426536322801466
A00054,191728.23853496957,555.6443693986978,101.31184027743379,8003.51821179217,61.0,ON,Full-time,-3.0,739.0,17.765654622700787,,5.0,On Time,154400.84580136032,2799.296216564434,685.7580249899621,20.0965483054299,1.0,8003.51821179217,6.109007423310341
A00055,100257.76126235511,1894.2911270903633,6360.960464095422,7232.46647405548,100.0,ON,Full-time,521.0,669.0,11.97727499804951,0.0,4.0,On Time,61571.00718882918,,184.36322125187257,26.17821883809765,1.0,7232.46647405548,5.853777338197177
A00056,95381.51347379487,1401.060613290198,9132.869475762367,13320.674443174521,56.0,ON,Full-time,495.0,663.0,31.37235858340303,18.0,2.0,On Time,119387.08998128294,8053.576701617757,936.363649280453,31.921083490653757,1.0,13320.674443174521,4.6986509431535275
A00057,39355.50877733504,497.7084524802875,6125.734683448191,27327.31690262249,55.0,ON,Full-time,252.0,671.0,44.19653675164753,15.0,4.0,Late<30,60230.79864350205,6382.322463602024,665.4981764571552,47.96633857924589,1.0,10822.764913767136,6.696866431670835
A00058,51297.32123090885,863.1633124232816,8736.985934663451,15704.72975542283,76.0,ON,Part-time,294.0,686.0,38.03818224048589,11.0,4.0,On Time,86582.68674490823,5654.721315502504,823.3620043184305,44.96366399534115,0.0,0.0,0.0
A00059,70659.77352012864,943.1140433809118,7239.730554660938,6449.691043644368,51.0,ON,Part-time,157.0,665.0,38.50901932010137,9.0,3.0,On Time,,2259.5271085325385,935.0359109591263,33.539229832353556,1.0,6449.691043644368,6.5069244305043314
A00060,190970.47421531117,1851.5789790208787,1205.5841640369024,3232.178412045348,77.0,ON,Part-time,548.0,672.0,76.66263091373561,1.0,5.0,Late 30-60,181709.1826461825,9180.765622686413,3482.5760007102153,66.23692426774592,0.0,0.0,0.0
A00061,196576.2000331304,913.3958183092134,9024.533072858418,21188.528208999833,29.0,ON,Part-time,66.0,735.0,16.472315410347534,17.0,2.0,On Time,90136.35559587067,1911.8303909731626,371.1886198286065,40.810094019290226,0.0,0.0,0.0
A00062,54566.232152773635,676.6265634469579,664.4384435577489,12101.164168655247,86.0,ON,Full-time,298.0,696.0,24.602565597742117,12.0,9.0,On Time,32547.602573387532,7949.5093282467715,200.18863184025176,23.274452702263247,1.0,12101.164168655247,5.805453000415974
A00063,34435.128959942755,354.23665242131136,5339.674725477637,24833.09745097542,100.0,ON,Full-time,462.0,712.0,46.69564575370434,5.0,0.0,On Time,38001.08660815483,9666.72666705293,443.62131962755905,40.78466853456316,1.0,9469.660463984259,4.708482082932605
A00064,32922.009273227784,490.15743520069736,1421.3712379345766,20125.812290582337,86.0,ON,Part-time,100.0,677.0,26.12195363241318,11.0,6.0,On Time,17619.48183258094,7270.927292242361,115.06382186445643,33.063903259205404,1.0,12345.75347746042,4.590963708086758
A00065,89882.89282516975,1757.68682532762,117.06610730904066,24091.002065699686,40.0,ON,Full-time,55.0,675.0,48.715991952734974,3.0,6.0,On Time,89354.82957700394,9928.587751846297,1088.2522896528324,42.819771974243515,0.0,0.0,0.0
A00066,117962.25911560976,1099.6626904672194,4220.34260127639,8886.435143135013,84.0,BC,Part-time,331.0,711.0,77.19322841632994,0.0,3.0,On Time,153976.41131658063,6510.511169779467,2971.4840723718953,42.77073011155757,1.0,8886.435143135013,4.886814947210328
A00067,,885.6951795419019,2950.407076541562,21078.408751370687,62.0,BC,Full-time,392.0,705.0,20.471725475424915,10.0,8.0,On Time,107785.1467058042,2174.60343603895,551.6369834224059,36.432298266962775,1.0,15000.0,5.372018886808659
A00068,98890.3014846202,1528.8691009340785,4860.00493797603,8657.797556117845,24.0,BC,,380.0,731.0,35.673099329842714,7.0,1.0,On Time,175019.1689998782,2038.194937165113,1560.8690500897958,39.0688073474995,1.0,8657.797556117845,6.976243678884255
A00069,71741.02312282495,1215.3812862867628,5771.998867345508,,60.0,ON,Part-time,91.0,752.0,40.47896362712875,1.0,0.0,Late<30,49590.952820405655,3245.6428425547633,501.8475938629647,35.80752393305944,0.0,0.0,0.0
A00070,43366.39548989126,354.24687570437794,437.39072308947357,19454.85416446786,43.0,BC,Part-time,446.0,672.0,20.23321173454242,1.0,2.0,On Time,27734.78578032534,71.30020221006062,140.29094827637473,21.759538764463052,1.0,15000.0,5.767214765545687
A00071,71732.3996692858,1197.1502004721942,1230.0329512374565,10410.84220508492,75.0,ON,Part-time,108.0,734.0,13.765796421931038,15.0,6.0,On Time,99270.5402182674,6816.984700828346,341.63451183494664,28.354506803582975,1.0,10410.84220508492,6.470443471044499
A00072,129187.26317483674,2520.020320617775,5586.4239645042535,8815.844006475907,73.0,ON,Full-time,316.0,656.0,41.4161225061614,0.0,8.0,On Time,167707.92840955828,2686.677846278276,1736.4530270662033,40.766040551613344,1.0,8815.844006475907,6.219860846619808
A00073,58811.164037321854,521.6772950947748,3431.6735317265825,6536.870967077662,34.0,ON,Part-time,167.0,782.0,37.21020032849866,3.0,1.0,On Time,52904.55076768498,8151.832322927528,492.14723308869645,22.687071971247498,1.0,6536.870967077662,3.0
A00074,130917.39462521822,1271.7542840482806,7291.73487549448,21144.587807918106,32.0,BC,Full-time,434.0,668.0,33.76702866694249,5.0,5.0,On Time,242089.77893871543,3591.7265055930025,2043.6631263493437,33.296595043757414,1.0,15000.0,6.621770611377997
A00075,20000.0,408.3235690954782,6522.916485919397,7342.752776939892,57.0,ON,Full-time,441.0,727.0,31.86649143687908,20.0,2.0,On Time,37820.9922838466,4799.564934633127,301.30558168686684,49.1862265461866,0.0,0.0,0.0
A00076,90305.28385884807,802.7459941269225,8456.043629899068,18263.794711897182,46.0,ON,Unemployed,217.0,656.0,10.375460519581527,19.0,4.0,On Time,99689.55226561528,9656.889165603692,258.5812534366626,17.74360185163689,,0.0,0.0
A00077,62537.617465711475,1170.0652278333432,6924.928266692253,8674.415780835363,69.0,BC,Part-time,221.0,693.0,62.523102482665095,13.0,8.0,Late 30-60,114784.90985112084,2421.721230472771,1794.1771705212757,59.37594862990252,0.0,0.0,0.0
A00078,51559.73538000993,692.398371298592,4299.310773901481,20197.09939902219,67.0,BC,Full-time,527.0,761.0,20.032885591626677,19.0,2.0,On Time,55474.322771474384,7212.540974297395,277.8276903384792,29.632019091766537,1.0,20197.09939902219,3.047328109228121
A00079,62685.183336192444,617.790888721138,6729.666223944324,24633.252127675638,27.0,ON,Part-time,277.0,667.0,26.196806282186362,14.0,0.0,On Time,100623.83895075206,7551.177893054171,659.0058040906927,31.515494803246995,1.0,15000.0,5.252795858251816
A00080,22163.798590270853,419.96932043943286,2753.8117425541855,23562.73205119494,76.0,ON,Full-time,568.0,288.0,83.43761048911267,6.0,4.0,On Time,26904.930470637373,2209.9815752363515,561.220777211425,72.26005450191948,0.0,0.0,0.0
A00081,53646.10021714487,683.6677771064465,3063.1349877821267,,63.0,ON,Full-time,573.0,699.0,8.838154655097751,6.0,0.0,On Time,36687.212556949875,5009.968366121956,81.06181461069181,24.845047438890422,1.0,15000.0,5.050507597179421
A00082,71578.94788451088,984.7654905882463,7889.851599207933,6443.94976507531,40.0,BC,Full-time,465.0,739.0,20.536371466091946,17.0,7.0,Late 30-60,135420.30468815545,3502.0192531296834,695.2604202818283,29.785603893694528,1.0,6443.94976507531,3.3840492117254946
A00083,125360.26894021804,1440.2415612967527,4464.195164015821,,50.0,ON,Unemployed,583.0,716.0,9.860981723925184,1.0,6.0,On Time,148068.64107607625,7719.062434000892,365.0255408844064,17.792379386223022,1.0,3563.1634625510424,5.410104062055186
A00084,46205.99778654184,688.3399863794542,7983.803405183525,21269.51602613418,87.0,ON,,635.0,718.0,36.00989911708984,19.0,10.0,,74009.55873234189,6224.833190290374,666.2691859129917,43.46583542031681,1.0,12706.649391299006,5.219302923366813
A00085,39964.75415579039,345.0845875679453,8224.223736682785,11682.069200036189,87.0,BC,Part-time,358.0,642.0,31.974998880452226,14.0,1.0,On Time,41993.39391718078,4759.8305486054705,335.6846808720612,25.702656989316946,0.0,0.0,0.0
A00086,46589.080946626,556.8919758634923,8575.623376612837,13538.040565697072,,ON,Full-time,287.0,681.0,6.967146803620516,0.0,10.0,On Time,24614.004643810422,7793.632650477182,42.87234594460608,20.678706185596806,1.0,13538.040565697072,5.372681716128719
A00087,94627.27747243758,1929.1911960272128,9166.352358412074,1903.3236910083408,71.0,ON,Part-time,85.0,747.0,45.338491885360625,20.0,8.0,On Time,61583.009955722846,2351.5557000841704,698.0201992884058,33.67859232497898,1.0,1903.3236910083408,7.127525924025197
A00088,70571.06920252321,706.7301541792137,4309.852205132963,8527.717028976427,77.0,ON,Full-time,233.0,686.0,35.30204172061098,16.0,4.0,On Time,87813.64344134687,7536.21880584359,775.000226101321,27.370640471877046,1.0,8527.717028976427,3.641667500015361
A00089,45941.305719418975,727.1318673711625,3188.668183211388,1976.6157123594567,92.0,ON,Part-time,312.0,705.0,22.213604412149525,19.0,6.0,On Time,70517.44805907637,8653.743120928244,391.611673834656,29.99634665775192,1.0,1976.6157123594567,
A00090,77391.61470441605,850.7161108469195,5821.987465941139,26496.38740543618,57.0,ON,Full-time,364.0,638.0,42.04992732125145,12.0,3.0,On Time,77554.36848607869,8786.215968075725,815.2888895712908,31.994951691561134,0.0,0.0,0.0
A00091,62852.04647052314,1101.784836014697,3711.724234376276,8058.503813337384,33.0,ON,Part-time,268.0,678.0,30.689623174669755,11.0,0.0,On Time,96995.3326691809,7836.735930196038,744.1875523297242,37.55199817972981,1.0,8058.503813337384,5.990080528984164
A00092,97180.22228070487,792.8520560775128,6010.74166800233,17162.777917617233,89.0,ON,Unemployed,130.0,744.0,34.86598692587306,14.0,7.0,On Time,150430.45395166555,4080.1416699826877,1311.2265601829804,29.16050483856896,1.0,15000.0,6.460979119402381
,42149.30409370507,859.5601818740588,7055.858626438247,2130.400299172782,47.0,ON,Part-time,350.0,648.0,66.4390752589615,4.0,0.0,On Time,65580.26497751093,9818.08022717827,1089.2730400858716,56.39350691182633,0.0,0.0,0.0
A00094,50826.28528924849,654.0206514775834,6884.050184921369,20338.574347864083,21.0,ON,Full-time,179.0,728.0,50.81334550313954,6.0,2.0,On Time,62962.72704007818,3795.936438224399,799.8367007268398,41.52818072174462,0.0,0.0,0.0
,49214.61560137578,477.00786774372375,3745.5288702012135,,28.0,BC,Unemployed,479.0,707.0,52.79926542394073,7.0,5.0,Late>60,92145.96309656648,6386.253991024257,1216.3097908200655,45.08013397341589,0.0,0.0,0.0
A00096,28803.221742713624,210.892222923214,1668.6020169875283,27039.65642177231,47.0,BC,Full-time,162.0,690.0,76.94100360619896,13.0,7.0,On Time,35537.26454609541,1610.7417806946867,683.5681998988935,54.16291055611103,0.0,0.0,0.0
A00097,69429.01471093169,605.8123182502786,4305.293384622075,26755.42747908704,97.0,ON,Part-time,,688.0,31.385391159569824,,7.0,Late>60,81606.71047011374,9804.488986363927,640.3146323375706,28.47440718495048,1.0,15000.0,5.778987808256668
A00098,68222.35909639139,943.5177334594572,1425.9414408190873,10433.427932490686,53.0,ON,Part-time,509.0,680.0,39.78824381044543,20.0,1.0,On Time,54514.524295409115,7039.859218646632,542.2592959690472,28.886924524474257,1.0,10433.427932490686,5.267109992265891
A00099,60027.41949034858,670.1839078324816,8900.970351838083,27127.865975023567,24.0,ON,Full-time,364.0,923.0,48.515722810114625,13.0,8.0,Late<30,57715.321225792264,7533.775452463684,700.0251316218157,35.526305361809875,0.0,0.0,0.0
A00100,53247.51593163687,976.4466862646499,3458.7746073785743,,30.0,BC,Full-time,352.0,737.0,29.581642477968668,9.0,3.0,On Time,30005.067813057616,657.7670341114462,221.89979714326893,37.1099017688039,1.0,15000.0,5.514576689963517
A00101,29504.98847781363,369.8089278740989,1544.5974722332378,24937.054259594493,56.0,ON,Full-time,435.0,682.0,37.27962642763578,15.0,3.0,On Time,42791.17154655688,7634.178142206718,398.8097224141295,46.47381435344943,0.0,0.0,0.0
A00102,48517.37880494381,479.21018428362925,254.47759905750877,25501.26908490164,95.0,BC,Full-time,82.0,772.0,9.695035514232174,10.0,1.0,Late 30-60,42346.14365449082,7747.234292206013,102.63684165526648,23.8520567920084,1.0,25000.0,4.903333216835049
A00103,50445.19314893446,769.2907620786696,6458.223862864843,8221.253347163607,37.0,ON,Part-time,224.0,711.0,16.835575139453194,13.0,0.0,Late 30-60,48237.352414141125,6717.727263622299,203.0258927741392,26.063187867882853,1.0,8221.253347163607,5.272158537049862
A00104,40089.16452318904,663.7630218172984,6369.023174547432,17724.36956687493,85.0,BC,Full-time,411.0,676.0,70.34925356904968,13.0,9.0,On Time,66396.54752539088,2919.0961379034366,1167.7368894932952,62.78101765679425,0.0,0.0,0.0
A00105,55235.27920593197,479.7751720245827,3406.0416658129166,2950.4215050536677,26.0,BC,Full-time,117.0,738.0,7.613978910946415,1.0,,On Time,54728.869723993455,4896.900421608815,104.17611497460499,13.647964531498774,1.0,2950.4215050536677,4.854432963593694
A00106,73278.71241277449,637.1178742813487,717.11888847651,3752.6201678284215,26.0,BC,Full-time,481.0,724.0,45.58590008430622,12.0,10.0,On Time,63261.06088396689,1104.3437130871648,720.9531001709319,23.161328528853545,1.0,3752.6201678284215,6.423695274116283
A00107,153751.50136631745,1043.1719015351966,,29967.88574896543,65.0,ON,Full-time,191.0,633.0,41.53820224823936,,9.0,Late 30-60,115865.074803535,4715.870664591526,1203.2067276741548,21.04094119266475,1.0,10000.0,6.414188990643801
A00108,65335.375480845214,1109.9955032431005,3112.1749506339356,10472.538233351417,22.0,ON,Full-time,590.0,658.0,64.68543177469451,17.0,2.0,On Time,108606.1847169914,2438.2385260040483,1756.3094879552038,55.52997363123681,0.0,0.0,0.0
A00109,68102.90815163254,1084.9121997536604,6771.2063973500935,22697.333449416547,69.0,ON,Part-time,589.0,695.0,82.25544313666983,3.0,3.0,On Time,47301.51413769641,3490.9698649408206,972.7017516079177,42.25500528283106,0.0,0.0,0.0
A00110,57686.41841980109,759.8282131533875,6057.792494526903,24393.286537777676,85.0,ON,Full-time,106.0,636.0,34.07703647918078,20.0,10.0,Late<30,68106.35311994054,1626.0040840369861,580.2156699330453,35.48724073119144,1.0,10000.0,6.82492576836818
